city,jumlah_review,jumlah_view,location,price,product_id,quantity_sold,rating,shop_name,subcategory,title,Tanggal Pembelian,quantity
Kota Bandung,2,0,Kota Bandung,77000,344550524,5,5,RJ-Fashion,Maxi Dress,Tartan Mix Dress (ES) | Baju Gamis Wanita | | Maxi Dress,5-12-2017,5
Kota Bandung,3,0,Kota Bandung,55000,270511785,5,5,aura shop bandung,Blouse,nadine tunik v- baju atasan kerja wanita - blouse murah tunik muslim,5-11-2017,5
Kota Surakarta,3,0,Kota Surakarta,55000,178949672,5,5,YUCWHOLESALE,Blouse,angel blouse - tunik - top - atasan wanita - baju murah,5-11-2017,5
Jakarta,3,0,Jakarta,44000,323255222,5,4,TariJon shop,Midi Dress,Tj 45595 Baju dress wanita murah terlaris,5-10-2017,5
Kota Pasuruan,5,0,Kota Pasuruan,161000,372469311,5,5,NinaShop_,Maxi Dress,Baju Gamis Wanita Terbaru MAXI DESKA GRAY 13531,5-9-2017,5
Kota Pasuruan,5,0,Kota Pasuruan,220000,372469466,5,5,NinaShop_,Maxi Dress,Baju Gamis Wanita Terbaru BALOTELLI OSCAR KUBUS 40228,5-9-2017,5
Kota Surakarta,3,0,Kota Surakarta,75000,77065195,5,5,BerkatJayaAbadi,Kaos,Kaos- Baju Salewa DryTon Original- Tshirt Olahraga Casual Wanita Cewek,5-8-2017,5
Kota Bandung,5,0,Kota Bandung,77000,337793936,5,5,lapakkita06,Blouse,Baju Atasan Wanita Muslim Yunda Top Tunik Blouse Muslim,5-8-2017,5
Kota Bandung,5,0,Kota Bandung,77000,337804456,5,5,lapakkita06,Blouse,Baju Atasan Wanita Muslim Tunik Tere Peplum Blouse Wanita,5-6-2017,5
Jakarta,4,0,Jakarta,69000,335253328,5,5,TariJon shop,Midi Dress,Tj 70124 Baju dress wanita murah terlaris,5-6-2017,5
Jakarta,2,0,Jakarta,96500,251989416,5,5,BomFash,Jaket,Jaket Branded Wanita - Baju Branded Original - Bom Fash,5-5-2017,5
Kab. Bandung,5,0,Kab. Bandung,1500000,361949457,5,5,Novicesport,Tank Top,Baju Atasan Wanita Tank Top Singlet Big Size Jumbo Tali Sedang Murah,5-4-2017,5
Jakarta,4,0,Jakarta,69000,265482886,5,5,ShoppingCrazee,Blouse,CCB Waistbow Blouse Wanita BAju Atasan Cewek Branded Murah,5-4-2017,5
Jakarta,2,0,Jakarta,85000,13579500,5,5,GROSIR KOREAN FASHION,Legging,JEGGING PANTS CELANA FASHION BAJU WANITA KOREA KEMEJA JAKET NEW2015199,5-4-2017,5
Jakarta,3,0,Jakarta,49000,270159712,5,5,V-S VshopJkt,Blouse,Blouse Yovie Stripe Blouse Salur Wanita Atasan Wanita Baju Kaos Wanita,5-4-2017,5
Kota Yogyakarta,5,0,Kota Yogyakarta,115000,313580113,5,5,Kemeja wanita,Kemeja,Baju kemeja wanita flower,5-1-2017,5
Jakarta,1,0,Jakarta,32999,358472697,5,5,SheillyShop,Blouse,Atasan wanita jumbo - baju kaos big size - blouse jumbo - blouse besar,5-1-2017,5
Kota Surabaya,4,0,Kota Surabaya,104000,337495871,5,5,RATU BILQIS STATION,Piyama,PP ONDE PIYAMA CELANA PENDEK POLKADOT PAJAMAS BAJU TIDUR WANITA,28-04-2017,5
Kota Tangerang,2,0,Kota Tangerang,69999,262928019,5,5,boutique preloved,Sweater,sweater blouse outer jaket baju wanita anak remaja bluss biru awan,28-04-2017,5
Kota Bandung,2,0,Kota Bandung,62000,274628398,5,5,Istana Baju Rajut,Sweater,Grosir Baju Rajut Wanita Boxy Sweater Jumbo Premium Best Seller Murah,27-04-2017,5
Jakarta,5,0,Jakarta,88000,338154662,5,5,roverstore99,Blouse,Baju Wanita Blouse Renda Mote Terbaru,26-04-2017,5
Jakarta,1,0,Jakarta,36999,352929890,5,5,SheillyShop,Blouse,Baju atasan wanita jumbo - blouse big size - blouse big size murah,25-04-2017,5
Kota Denpasar,5,0,Kota Denpasar,44000,314584800,5,5,Soniya Nossa,Daster,FASHION PAKAIAN WANITA DASTER JUMBO MARISSA UK XXL BAJU TIDUR WANITA,25-04-2017,5
Kota Bandung,4,0,Kota Bandung,129900,199080032,5,5,KING CLOTH,Kaos,TSHIRT KAOS BAJU HIJAB WANITA PEREMPUAN TERBAIK LAHIR BULAN MEI,24-04-2017,5
Jakarta,2,0,Jakarta,75000,304214076,5,5,WHITE__SHOP,Jumpsuit,ec Jamsuit kulot twistcone jumper jumpsuit pakaian wanita baju cewek,24-04-2017,5
Kota Depok,3,0,Kota Depok,78000,262440726,5,5,Pusat Grosir Fashionku,Maxi Dress,TERMURAH Maxi Cantik - Baju Muslim Wanita (08),22-04-2017,5
Kota Surabaya,5,0,Kota Surabaya,100000,337501664,5,5,RATU BILQIS STATION,Piyama,DORA BELL MIX PENDEK PAJAMAS - PIYAMA BAJU TIDUR WANITA DEWASA - SETEL,20-04-2017,5
Jakarta,3,0,Jakarta,95000,289358686,5,5,chantyshop,Maxi Dress,baju muslim wanita gamis maxi maxy lengan panjang - HAFIFAH long dress,16-04-2017,5
Jakarta,3,0,Jakarta,100000,162629973,5,4,Lingerie Style,Piyama,Baju Tidur Wanita Dewasa Love Pink Ungu Panjang-Piyama,14-04-2017,5
Jakarta,2,0,Jakarta,138000,181660183,5,5,Amelie Butik Wholesale,Blouse,Baju Atasan Biru Blue Stripe Lengan Panjang Blouse Wanita Korea Import,4-12-2017,5
Jakarta,2,0,Jakarta,117000,193637570,5,5,Triple Hat,Setelan,Set Kulot Salur Fashion Wanita-Baju Murah-Baju Muslim-Celana Kulot,4-11-2017,5
Kota Bandung,4,0,Kota Bandung,159900,280498753,5,5,Sarung Tenun Bandung,Crop Top,baju muslim wanita dress dres gamis jumbo bigsize xxxl maxi merah,4-11-2017,5
Kota Bogor,4,0,Kota Bogor,195000,214886090,5,5,KCsleepwear,Piyama,Daster Piyama Wanita Baju Celana Tidur Couple Dewasa Katun Satin MidFl,4-10-2017,5
Jakarta,2,0,Jakarta,70000,266109669,5,5,BomFash,Kemeja,Baju Branded Bom Fash - Kemeja Wanita Lengan Panjang - Warna Putih,4-8-2017,5
Jakarta,2,0,Jakarta,55000,325405924,5,5,Miuw fashion shop,Daster,DASTER BEE YELLOW XL piyama dress wanita baju tidur lebah busui bumil,4-7-2017,5
Jakarta,2,0,Jakarta,120000,351693956,5,5,Parrot Computer,Lingerie,Sexy Lingerie Seksi Lingeri Wanita 1219 Baju Tidur Dewasa Jumbo Cewek,4-4-2017,5
Kota Depok,4,0,Kota Depok,64900,360696798,5,5,Nina Colecction,Piyama,Baju tidur kimono wanita 2in1,4-4-2017,5
Kab. Bandung,2,0,Kab. Bandung,70000,304786865,5,5,NS Store,Maxi Dress,Merlion tunik - baju long tunik Balotelly muslim wanita,4-3-2017,5
Kota Surabaya,3,0,Kota Surabaya,65000,334277998,5,5,Paphika,Kaos,Kaos Army Wanita Jumbo Baju Atasan Wanita Kaos Bigsize,4-3-2017,5
Jakarta,4,0,Jakarta,71900,209013888,5,4,Dress Tidur Vina,Lingerie,"BAJU TIDUR WANITA , LINGERIE SEXY IMPORT KODE M12B, SIZE XL",4-3-2017,5
Kota Surakarta,3,0,Kota Surakarta,130000,213712371,5,5,anitaolshop,Kebaya,batik wanita- batik pesta- baju batik lilit - batwing ALILA baloteli,4-2-2017,5
Kota Bogor,2,0,Kota Bogor,229000,193685964,5,5,KCsleepwear,Piyama,XL Piyama Wanita Baju Celana Tidur Dewasa Katun Satin Couple Daster HP,4-1-2017,5
Kota Bogor,2,0,Kota Bogor,329000,332966860,5,5,KCsleepwear,Piyama,Organik Celana Tidur Piyama Wanita Baju Dewasa Katun Satin Daster Wool,28-03-2017,5
Jakarta,4,0,Jakarta,85000,186917743,5,5,Syava Shop,Daster,Terusan Baju tidur daster Renda bunga Wanita,23-03-2017,5
Jakarta,3,0,Jakarta,79900,347789988,5,5,House of Underwear,Lingerie,SOREX BAJU TIDUR LINGERIE SEXY WANITA SRX 32199 FREE SIZE,22-03-2017,5
Jakarta,4,0,Jakarta,69000,330392107,5,5,dua melati,Blouse,baju Atasan wanita Blouse kemeja kerja wanita lengan pendek p26,20-03-2017,5
Jakarta,4,0,Jakarta,57000,337751269,5,5,Super Model,Blouse,Blouse Pocket Veneta maron [Baju Atasan Wanita 0153] RI8,20-03-2017,5
Kota Depok,3,0,Kota Depok,79900,317011135,5,5,Nina Colecction,Piyama,Piyama baju tidur dewasa wanita jumbo katun,17-03-2017,5
Jakarta,1,0,Jakarta,89900,209076101,5,5,Dress Tidur Vina,Lingerie,"BAJU TIDUR WANITA , LINGERIE SEXY IMPORT KODE M40B, SIZE XXL",17-03-2017,5
Jakarta,2,0,Jakarta,299000,202031495,5,5,Batik Nisa Colection,Blouse Batik,Baju Batik Blouse Tunik Atasan Wanita Loreng Resleting Katun Cap Baru,16-03-2017,5
Jakarta,3,0,Jakarta,43000,276097905,5,5,Glory Purple Shop,Blouse,43608 jessie top-atasan wanita-baju wanita murah-blouse wanita murah,14-03-2017,5
Jakarta,2,0,Jakarta,56000,226032490,5,5,Twinz Collections,Piyama,Baju tidur wanita-piyama wanita-sleepwear-spandek stelan,14-03-2017,5
Jakarta,2,0,Jakarta,88750,248457987,5,5,LEMONE,Sweater,Baju Atasan Sweater Wanita Premium SWE100009 Pink,3-11-2017,5
Jakarta,2,0,Jakarta,61500,289005497,5,5,BomFash,Blouse,Baju Branded BomFash- Blus Original - Atasan Wanita Tanpa Lengan,3-9-2017,5
Jakarta,2,0,Jakarta,79999,268137259,5,5,OXPREY59,Kaos,promo kaos lengan panjang pria wanita baju distro long sleeve 1482Z,3-9-2017,5
Kota Bogor,3,0,Kota Bogor,219000,168048039,5,5,KCsleepwear,Piyama,Celana Tidur Piyama Wanita Baju Couple Dewasa Daster Satin Shirt GreeB,3-8-2017,5
Jakarta,2,0,Jakarta,82900,209011799,5,5,Dress Tidur Vina,Lingerie,"BAJU TIDUR WANITA , LINGERIE SEXY IMPORT KODE M23B, SIZE XL",3-8-2017,5
Jakarta,4,0,Jakarta,79900,118542549,5,5,Fashion.Square,Lingerie,art. 588-14 Youve Jaswin Lingerie Set Hitam Sexy Baju Tidur Wanita,3-7-2017,5
Jakarta,3,0,Jakarta,70300,118594029,5,5,Fashion.Square,Lingerie,art. P8972# Youve Sangip Dress Lingerie Baju Tidur Wanita Cream Sexy,3-6-2017,5
Kota Surabaya,3,0,Kota Surabaya,135000,366335768,5,5,superindolaris,Blazer,Blazer Zala Jumbo Baju Atasan Wanita Bigsize Blouse,3-4-2017,5
Jakarta,4,0,Jakarta,57000,337751270,5,5,Super Model,Blouse,Blouse Pocket Veneta Navy [Baju Atasan Wanita 0153] RI8,3-2-2017,5
Kota Bogor,2,0,Kota Bogor,229000,199969368,5,5,KCsleepwear,Piyama,XL Piyama Wanita Celana Tidur Baju Couple Dewasa Daster Katun Satin Af,26-02-2017,5
Jakarta,3,0,Jakarta,70000,288999509,5,5,BomFash,Blouse,Baju Branded BomFash- Blouse Wanita - Atasan Bahan Spandex Melar,23-02-2017,5
Jakarta,2,0,Jakarta,183000,195683016,5,5,Amelie Butik Wholesale,Jumpsuit,Overall Jumpsuit Kemben Baju Wanita Korea Import White Blue Navy Garis,22-02-2017,5
Kota Bogor,4,0,Kota Bogor,249000,185925162,5,5,KCsleepwear,Piyama,Piyama Wanita Baju Tidur Dewasa Celana Daster Katun Couple Satin Navy,22-02-2017,5
Kota Bogor,3,0,Kota Bogor,189000,169252753,5,5,KCsleepwear,Piyama,Piyama Wanita Celana Tidur Baju Couple Dewasa Daster Satin Pants Abstr,21-02-2017,5
Jakarta,2,0,Jakarta,92000,286699007,5,5,Pikoi_id,Blouse Batik,Baju wanita batik lengan panjang - batik lengan trompet - baju lebaran,20-02-2017,5
Jakarta,3,0,Jakarta,65000,345675786,5,5,Miuw fashion shop,Piyama,CP TSUM TSUM STITCH XL setelan baju tidur wanita busui bumil murah,20-02-2017,5
Jakarta,1,0,Jakarta,109000,243168832,5,5,wiloo,Piyama,baju tidur wanita combi series rainbow yell cp,18-02-2017,5
Kota Surakarta,2,0,Kota Surakarta,99500,255926818,5,5,Arumi Batik,Dress Batik,Dress Terusan Atasan Baju Seragam Wanita Batik 2205 Tosca,15-02-2017,5
Jakarta,3,0,Jakarta,99000,281601368,5,5,OXPREY59,Kaos,BAJU KAOS ATASAN TSHIRT DISTRO FASHION PRIA WANITA OXPREY  MURAH  1704,14-02-2017,5
Jakarta,2,0,Jakarta,32000,357989941,5,5,rollystore,Blouse,Blouse murah - atasan wanita murah - baju big size,13-02-2017,5
Jakarta,3,0,Jakarta,33000,269550500,5,5,Buana-Fashion,Blouse,Baju Atasan Blouse Wanita Murah Long Sleeve with Front Strap A0280,13-02-2017,5
Kota Tangerang,4,0,Kota Tangerang,129999,236058957,5,5,boutique preloved,Baju Couple,sepasang blouse merah kaos baju long sleeve couple pria wanita tee,2-11-2017,5
Jakarta,2,0,Jakarta,44000,225927787,5,5,Twinz Collections,Piyama,Baju tidur wanita-piyama wanita-sleepwear-kaos stelan,2-9-2017,5
Jakarta,3,0,Jakarta,70000,229178566,5,5,Twinz Collections,Piyama,Baju tidur wanita-piyama wanita-sleepwear-kaos stelan,2-9-2017,5
Jakarta,3,0,Jakarta,125000,364136699,5,5,Amelie Butik Wholesale,Blouse,Baju Atasan Wanita Blouse Korea Import AB234926 Red White Merah Putih,2-9-2017,5
Jakarta,2,0,Jakarta,74000,323785710,5,5,Pikoi_id,Blouse,Baju kimono vest - atasan wanita kantor - lengan buntung blouse impor,2-8-2017,5
Kota Surakarta,2,0,Kota Surakarta,95000,145398862,5,5,Arumi Batik,Setelan,Blouse Rok Baju Setelan Atasan Bawahan Seragam Batik Wanita 1870 Biru,2-8-2017,5
Jakarta,2,0,Jakarta,43750,243298567,5,5,LEMONE,Kaos,Lemone - Baju Dress Kaos Wanita Premium 119SS601320 Abu,2-4-2017,5
Jakarta,2,0,Jakarta,61500,286006703,5,5,BomFash,Blouse,Baju Branded Bom Fash - Blouse Min Ivory Front Lace - Atasan Wanita,2-4-2017,5
Jakarta,4,0,Jakarta,78500,333830367,5,5,BomFash,Kemeja,Baju Branded BomFash- Kemeja Wanita Semi Formal- Atasan Kekinian,2-3-2017,5
Jakarta,2,0,Jakarta,70000,298619597,5,5,BomFash,Blouse,Baju Branded BomFash- Blouse Wanita Lengan Panjang- Atasan Bahan Katun,2-1-2017,5
Jakarta,3,0,Jakarta,99000,243168196,5,5,wiloo,Piyama,baju tidur wanita combi series rainbow yell cs,2-1-2017,5
Jakarta,2,0,Jakarta,215000,202369747,5,5,Wegotstyleid,Piyama,Piyama Mewah Black Polkadot Hitam Cotton Baju Tidur Wanita Cewek PK26,26-01-2017,5
Kota Surakarta,3,0,Kota Surakarta,70000,185284250,5,5,YUCWHOLESALE,Blouse,adellia blouse - tunik - top - atasan wanita - baju murah,24-01-2017,5
Jakarta,4,0,Jakarta,29500,336586540,5,5,VINESSO SHOP,Blouse,BAJU ATASAN WANITA LENA BLOUSE KOMBINASI TUNIK BAJU MUSLIM,23-01-2017,5
Kota Bandung,5,0,Kota Bandung,45000,289429165,5,5,menara hijab,Blouse,baju atasan pakaian wanita prily top blouse,22-01-2017,5
Jakarta,3,0,Jakarta,69000,333464255,5,5,Anggun Fashion 99,Jam Tangan Analog,Baju Batik Wanita Motif Cantik Terlaris BTK1209,21-01-2017,5
Jakarta,4,0,Jakarta,75000,207022610,5,5,Glory Purple Shop,Maxi Dress,7432 ratu square maxi-maxi dress muslim-baju muslim wanita murah,21-01-2017,5
Jakarta,3,0,Jakarta,78500,263361330,5,5,BomFash,Blouse,Baju Wanita - Blouse Branded - Atasan Lengan Panjang - Bahan Katun,21-01-2017,5
Kota Semarang,2,0,Kota Semarang,50000,215439781,5,5,vozha,Setelan,SETELAN WANITA [ ST RIBBON MINNIE PINK ] baju celana kaos atasan g,21-01-2017,5
Kota Bogor,3,0,Kota Bogor,209000,118407328,5,5,KCsleepwear,Piyama,Celana Tidur Daster Piyama Wanita Baju Tidur Baju Couple StaryFl,20-01-2017,5
Kota Surakarta,4,0,Kota Surakarta,120000,33989330,5,5,Arumi Batik,Setelan,Setelan Rok Blouse - Baju - Seragam Kantor Wanita Batik 1466 Merah XL,20-01-2017,5
Jakarta,3,0,Jakarta,85000,13514384,5,5,GROSIR KOREAN FASHION,Rok Mini,DRESS FASHION WANITA ROK SKIRT BAJU KEMEJA CELANA PANTS JAKET 2015082,19-01-2017,5
Jakarta,4,0,Jakarta,120000,198980261,5,5,Syava Shop,Lingerie,LINGERIE SET PANTY SEXY BAJU TIDUR CELANA DALAM WANITA RENDA BUNGA,18-01-2017,5
Jakarta,6,0,Jakarta,100000,46528757,5,5,drawmyfaceid,Daster,Piyama - baju tidur - piyama wanita - piyama katun - daster - busui,18-01-2017,5
Kota Bogor,4,0,Kota Bogor,193800,150120609,5,5,KCsleepwear,Piyama,Piyama Wanita-Baju Tidur Dewasa-Sleepwear-Shirt-Pajama Daster Navy Sat,15-01-2017,5
Jakarta,3,0,Jakarta,68001,285088159,5,5,VOELTOEZ SHOP,Maxi Dress,aop d longdress anisa twist MAROON crepe - baju wanita maxi dress,15-01-2017,5
Kota Bandung,2,0,Kota Bandung,100000,220393365,5,5,ratuanindita,Jumpsuit,baju muslim jumpsuit wanita delisa jumpsuit murah,15-01-2017,5
Jakarta,16,0,Jakarta,158000,351583248,50,5,Victoria&#39;s Boutique,Jumpsuit,Baju Fashion Wanita-Jumpsuit Hanna Cullote - 6 warna (REALPIC),1-11-2017,50
Kota Depok,11,0,Kota Depok,25000,161539256,50,4,kinara outfit,Daster,baju tidur wanita-babydoll-piyama-daster-pakaian tidur,1-10-2017,50
Jakarta,15,0,Jakarta,70000,326851408,50,5,Chel&#39;z Shop,Piyama,Baju Tidur Wanita-Cewek Satin Daster-Baju Tidur Piyama Daster Jumbo,1-9-2017,50
Jakarta,19,0,Jakarta,75000,90306023,50,4,CASHYUPHORIA SHOP,Kemeja,baju atasan kemeja tunik wanita cewek lengan panjang - zaliani blouse,1-8-2017,50
Kota Bandung,50,0,Kota Bandung,78750,370180855,502,5,Tuasan Store,Blouse,BAJU ATASAN TUNIK TERBARU WANITA JUMBO BLOUSE KERJA KANTOR LONG DRES1,1-7-2017,502
Jakarta,198,0,Jakarta,48750,260195488,507,5,LEMONE,Midi Dress,Lemone - Baju Dress Kaos Wanita Premium KAE100097 Hitam,1-7-2017,507
Kota Medan,9,0,Kota Medan,285000,336401447,51,5,nadin olshopp,Piyama,baju tidur satin -piyama satin wanita-baju tidur wanita,1-7-2017,51
Kab. Bekasi,10,0,Kab. Bekasi,50000,211378993,51,5,Lacel Dabana Clothing,Piyama,PROMO Celana Tidur Pendek-Celana pendek Wanita-Baju Tidur-Hotpants,1-6-2017,51
Jakarta,10,0,Jakarta,95000,296803759,51,5,Parrot Computer,Daster,Daster Katun Wanita 1803 Baju Tidur Bagus Sleepdress Girl Lingerie,1-4-2017,51
Jakarta,24,0,Jakarta,95000,69991287,51,4,Parrot Computer,Piyama,Baju Tidur Lengan Celana Pendek Bajutidur Katun Korea Piyama Wanita,1-4-2017,51
Jakarta,20,0,Jakarta,50000,13516468,51,4,GROSIR KOREAN FASHION,Legging,JEGGING PANTS CELANA FASHION BAJU WANITA KOREA KEMEJA JAKET NEW2015120,1-3-2017,51
Kota Bandung,202,0,Kota Bandung,49000,185865276,513,4,rajagrosironline,Blouse,Baju Atasan Wanita Baju Murah Muslim Blus Tunik Hijab Kode HS55001,1-2-2017,513
Jakarta,1,0,Jakarta,52000,369091297,52,5,Super Collection,Piyama,Baju Tidur Wanita - Piyama Wanita - Setelan Piyama Fila CP 02- Pajamas,1-1-2017,52
Jakarta,17,0,Jakarta,82000,356497535,52,5,Purple Panda,Blouse,Blouse Sabrina Flower Baju Korea Floral Motif Bunga Cewek Wanita,27-12-2016,52
Kab. Bekasi,15,0,Kab. Bekasi,50000,218972722,52,5,Lacel Dabana Clothing,Celana Pendek,PROMO!! Celana Pendek Wanita-Celana Tidur Pendek-Piyama-Baju Tidur,26-12-2016,52
Jakarta,19,0,Jakarta,20000,294341827,52,4,dnb.Shop,Kaos,dnb - Baju Atasan Kaos Spandek Wanita - Summer,24-12-2016,52
Jakarta,11,0,Jakarta,150000,339005325,52,4,JakartaExpress,Coat,"Longjohn Baju winter, Baju musim dingin Long Jhon Wanita, Long John",23-12-2016,52
Kota Bandung,11,0,Kota Bandung,37000,258087307,52,5,grosir baju keisha,Sweater,NAZA WHITE WANITA SWEATER RAJUT TEBAL TRIBAL KOREA BAJU FASHION MURAH,22-12-2016,52
Jakarta,29,0,Jakarta,62000,313811639,52,5,TariJon shop,Setelan,Tj 60369 Baju setelan santai wanita murah terlaris,21-12-2016,52
Jakarta,27,0,Jakarta,109000,41646426,52,5,Jual Grosir Online,Blouse,baju baseball korea wanita kemeja dress oversized big school girl,20-12-2016,52
Kota Surabaya,24,0,Kota Surabaya,95000,330931165,52,5,Paphika,Blouse,Blouse Jumbo Big Kimiko Baju Atasan Wanita Bigsize Salur,20-12-2016,52
Kota Bandung,73,0,Kota Bandung,33500,173266189,521,5,nazmia collections,Kaos,"kaos baju raglan polos 3-4 pria wanita 3-4 size S,M,L",20-12-2016,521
Jakarta,17,0,Jakarta,225000,351571989,53,5,Victoria&#39;s Boutique,Setelan,Baju Fashion Wanita -- Terlaris!! - Set Zara Blaze + Pants (2warna),19-12-2016,53
Jakarta,17,0,Jakarta,71000,356328205,53,5,Aprilmind,Blouse,Heidi Top Blouse Baju Korea Atasan Cewek Wanita,18-12-2016,53
Jakarta,17,0,Jakarta,54000,356497622,53,5,Purple Panda,Blouse,Baju Blouse Mizi Korea Motif Kartun Cewek Wanita Lucu,18-12-2016,53
Jakarta,18,0,Jakarta,59800,351568940,53,5,indri collection 3,Vest,Rompi vest baju atasan wanita murah,17-12-2016,53
Kota Bandung,23,0,Kota Bandung,180000,204444713,53,5,Topholic,Piyama,Piyama satin premium lengan pjg + cln pjg - Baju tidur wanita satin,17-12-2016,53
Kota Pekalongan,12,0,Kota Pekalongan,31500,318356957,53,4,RisqianaBatik,Daster,Daster kaos batik pekalongan - baju hamil - baju tidur wanita - daster,16-12-2016,53
Kota Bandung,18,0,Kota Bandung,50000,227613112,53,5,THE FASHION ROOM,Blouse,checklist - baju murah atasan kaos cewek wanita remaja lengan panjang ,16-12-2016,53
Jakarta,115,0,Jakarta,150000,161716624,531,5,Best Shop 68,Celana Dalam,Long John Baju Musim Dingin Wanita Hui Ying,15-12-2016,531
Jakarta,17,0,Jakarta,77000,356328216,54,5,Aprilmind,Jumpsuit,Baju Jumpsuit Rihanna (Ld 110) Jumper Hitam Navy Wanita Cewek,14-12-2016,54
Jakarta,16,0,Jakarta,20000,294603874,54,5,dnb.Shop,Kaos,dnb - Baju Atasan Kaos Spandek Wanita - Meow,13-12-2016,54
Jakarta,16,0,Jakarta,97000,337856034,54,5,Store ji,Kaos,BAJU ATASAN WANITA JOMBO SALUR,12-12-2016,54
Kota Depok,21,0,Kota Depok,69900,195476649,54,5,Nina Colecction,Piyama,baju tidur piyama kimono dewasa wanita satin kembang,12-12-2016,54
Jakarta,43,0,Jakarta,145000,327015521,54,5,Arabela Shop,Jaket,Baju Jaket Wanita Soft Jeans Motif Army Armi ABRI Hijau Ijo Loreng,12-10-2016,54
Jakarta,34,0,Jakarta,128700,371860728,544,5,donutmesses,Jumpsuit,jumsuit hijab Serena Baju kodok wanita serena,12-8-2016,544
Kota Bandung,671,0,Kota Bandung,41998,199288388,5443,5,multishop_bdg,Sweater,Boxy premium jumbo | sweater rajut | baju rajut | pakaian wanita,12-6-2016,5443
Jakarta,18,0,Jakarta,71000,356817849,55,5,Sweety Sweaty,Cardigan,Cardigan Vers (Real Pict) Kardigan Baju Korea Motif Cewek Wanita Etnik,12-5-2016,55
Jakarta,18,0,Jakarta,71000,356328209,55,5,Cutey Korean,Sweater,Baju Kimono Haruka Jepang Korea Hitam Wanita Outer Blazer,12-4-2016,55
Jakarta,17,0,Jakarta,83000,356328199,55,5,Aprilmind,Maxi Dress,Baju Mira Dress Korea Hitam Kerja Wanita Cewek Panjang,12-4-2016,55
Jakarta,15,0,Jakarta,54900,102132315,55,5,Batik Hengky,Dress Batik,Batik Hengky - Baju Daster Wanita Tidur Hamil Muslim Dress,12-3-2016,55
Jakarta,21,0,Jakarta,40000,201060442,55,4,RisRus Apparel,Blouse,GF - LOUIS TOP | BAJU ATASAN WANITA | BAJU WANITA | BLOUSE IKAT,12-3-2016,55
Kota Surabaya,14,0,Kota Surabaya,73000,342706877,55,5,Paphika,Kemeja,Kemeja Wanita Motif Loreng Jumbo Baju Atasan Wanita Army,12-2-2016,55
Kota Surabaya,19,0,Kota Surabaya,73000,170967000,55,5,Paphika,Blouse,Jumbo Melissa Baju Atasan Wanita Jumbo Blouse Bigsize,1-12-2018,55
Kota Surabaya,27,0,Kota Surabaya,90000,269400086,55,5,Paphika,Blouse,Big Levina Flower Brukat Baju Atasan Wanita Jumbo Lengan Panjang,1-12-2018,55
Kab. Batang,3,0,Kab. Batang,28000,283448934,55,5,ARISBATIK,Dress Batik,Gamis batik Esmanur baju santai tidur wanita murah,28-11-2018,55
Jakarta,4,0,Jakarta,29000,256485850,56,5,Twinz Collections,Piyama,Baju Tidur Spandek Wanita CP,28-11-2018,56
Kota Tangerang Selatan,6,0,Kota Tangerang Selatan,18000,327903859,56,5,Andy WinStar,Kaos,Baju Kaos Wanita Remaja Perempuan ABG,26-11-2018,56
Kota Bandung,18,0,Kota Bandung,235000,352092253,56,5,Keysha_id,Blouse,Baju Atasan Wanita - Blouse,25-11-2018,56
Kab. Banyumas,35,0,Kab. Banyumas,115000,196768876,56,5,miftakhul hidayah,Setelan,NF - GAMIS SYARI ESTYLE - DRESS - BAJU MUSLIM - BAJU WANITA - KEBAYA,25-11-2018,56
Jakarta,23,0,Jakarta,68000,179347167,56,4,CASHYUPHORIA SHOP,Blouse,baju atasan top tunik wanita cewek lengan panjang - blouse kaos stripe,24-11-2018,56
Kota Surabaya,21,0,Kota Surabaya,83000,253912708,56,5,Paphika,Blouse,Jeana Jumbo Bigsize Jeans Wash Baju Atasan Wanita Big Size Jumbo,23-11-2018,56
Jakarta,70,0,Jakarta,15800,338521997,567,5,MoniQueenShop,Kaos,Kaos SUPREME TEE - PULL&BEAR - KENZO Atasan Baju Blouse Wanita Branded,23-11-2018,567
Jakarta,18,0,Jakarta,189000,351561251,57,5,Victoria&#39;s Boutique,Midi Dress,Baju Fashion Wanita - Midi Dress Cantik - VIENA MIDI DRESS,21-11-2018,57
Jakarta,14,0,Jakarta,17000,289042576,57,4,Buana-Fashion,Blouse,Baju Atasan Blouse Wanita Murah Lengan Panjang A305,20-11-2018,57
Jakarta,2,0,Jakarta,73125,251988762,57,5,BomFash,Blouse,Atasan Blouse - Baju Branded Wanita - Original Bom Fash,19-11-2016,57
Kota Depok,32,0,Kota Depok,69900,209154916,57,5,Nina Colecction,Piyama,piyama baju tidur dewasa wanita satin,17-11-2016,57
Jakarta,26,0,Jakarta,50000,250065989,57,5,RisRus Apparel,Piyama,BLACK CAT PIYAMA WANITA DEWASA PAJAMAS BAJU TIDUR CELANA PENDEK PAJAMA,16-11-2016,57
